created_at,source,original_text,cleaned_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
Sat Jun 19 07:20:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mysteriously, injecting people with mRNA ‘vaccines’ creates waves of COVID19. Just don’t mention the PCR test or ‘vaccine’ deaths.",,,,,en,,,zukibites,5687,6041,382,,,,,
Sat Jun 19 07:20:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,109.0,82.0,Shriyangle,419,397,312,,,N_RamchanderRao,,
Sat Jun 19 07:21:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @himantabiswa: ▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on ag…,"▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX","Sentiment(polarity=0.1375, subjectivity=0.5875)",0.1375,0.5875,en,20.0,4.0,shakthigj,378244,3282,4164,,COVID19,himantabiswa,"Tamil Nadu, India",
Sat Jun 19 07:21:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dnunan79: Useful responses to this thread

@AnnOssinger makes important point about severity of disease if you have vaccine &amp; still get…","Useful responses to this thread

@AnnOssinger makes important point about severity of disease if you have vaccine &amp; still get Covid

Data on this are actually quite sparse, but of what we do have points in this direction (screenshot from @hildabast blog https://t.co/QQu52Pru21) https://t.co/iy1BlOVFHF","Sentiment(polarity=0.2333333333333333, subjectivity=0.3666666666666667)",0.2333333333333333,0.3666666666666667,en,13.0,3.0,bprophetable,386307,3661,5002,,,dnunan79,active locally globally,
Sat Jun 19 07:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BWIHUK: All adults in the UK are now eligible for the Vaccine. 
@DrOmonImohi #getvaccinated #vaccinesavelives",,,,,en,4.0,1.0,ileolusi,2746,417,402,,getvaccinated,BWIHUK,,
Sat Jun 19 07:21:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,,,,,en,174.0,48.0,Bongiey_N,300592,1931,363,,,Givenkazeni,"Cape Town, South Africa",
Sat Jun 19 07:21:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @APP___Token: @wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich, why don't you help the India…","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich, why don't you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE","Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,2.0,8.0,nG1YpD9OzTLQGcg,1372,21,1878,,,APP___Token,томск,
Sat Jun 19 07:21:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,849.0,889.0,drosepali,27948,15338,2412,False,,shawajason,Chi,
Sat Jun 19 07:21:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SA records 10 510 new COVID-19 cases, 118 deaths

South Africa has recorded 10 510 new coronavirus (COVID-19) cases… https://t.co/Xuli7ILL56",,,,,en,,,Hendrik05989397,19505,159,140,False,,,Republiek van Suid Afrika,
Sat Jun 19 07:21:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ONECampaign: Women make up just 24% of the people heard, read about, or seen in the news. We're working with the Africa Women’s Journal…","Women make up just 24% of the people heard, read about, or seen in the news. We're working with the Africa Women’s Journalism Project to change that &amp; investigate the under-reported gendered stories of #COVID19 in Africa. Learn more https://t.co/CfkBDyrjnV https://t.co/GrjvQ2OKX7","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,20.0,16.0,zaraphatNJ,3334,395,445,,,ONECampaign,same place,
Sat Jun 19 07:21:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,850.0,890.0,dyahsheeppo,53448,383,1272,False,,shawajason,Indonesia,
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @eNCA: Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to…,Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,"Sentiment(polarity=-0.05, subjectivity=0.2625)",-0.05,0.2625,en,23.0,11.0,StillKmp,27160,892,1570,,,eNCA,Namibia,
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,851.0,891.0,_virgogre,16224,742,749,False,,shawajason,Assyria,
Sat Jun 19 07:21:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,851.0,892.0,applejnie,1874,7,121,False,,shawajason,,
Sat Jun 19 07:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,852.0,893.0,grrrl_boss,11976,300,412,False,,shawajason,Indigenous taino,
Sat Jun 19 07:22:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,853.0,894.0,klnkane,40246,1184,805,False,,shawajason,bay area,
Sat Jun 19 07:22:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Saravanaspb: #Actor @AshokSelvan got his second dose of vaccine today, @ #ApolloCancerCenter People should take vaccines to avoid the r…","#Actor @AshokSelvan got his second dose of vaccine today, @ #ApolloCancerCenter People should take vaccines to avoid the risks of Covid19

#COVIDSecondWave #COVIDEmergency2021 #COVID19India #CovishieldVaccine #CoVaccine #CoronaVaccine #covishielded1stdose
#Covishield #CoVaxin https://t.co/KnutfoFVHt","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,19.0,2.0,rohit14595,730,2,177,,Actor,Saravanaspb,,
Sat Jun 19 07:22:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SABCNews: South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also re…,"South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV","Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,75.0,54.0,Rushe_C,282922,8638,694,,coronavirus,SABCNews,South Africa,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/eoAnMNqIhz",,,,,en,,,PuneUpdater,5000,88,0,,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/qvbsi0T0Q6",,,,,en,,,PuneUpdater,5000,88,0,,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,9,
D… https://t.co/uHExl9Oy8I",,,,,en,,,PuneUpdater,5000,88,0,,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Deendayal Memorial Hospit PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,… https://t.co/CgA8gZB13Z",,,,,en,,,PuneUpdater,5000,88,0,,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 4,
Date… https://t.co/dCRdtHmUxj",,,,,en,,,PuneUpdater,5000,88,0,,,,,
Sat Jun 19 07:23:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,859.0,895.0,nnaimaaaaa,53354,186,122,False,,shawajason,Earth,
Sat Jun 19 07:23:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lot…,"Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44","Sentiment(polarity=0.19642857142857142, subjectivity=0.4089285714285714)",0.19642857142857142,0.4089285714285714,en,462.0,202.0,chriseng,25809,12633,844,,COVID19,DrEricDing,he/him,
Sat Jun 19 07:23:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Digital vibes really left with EVERYTHING,,,,,en,,,Rushe_C,282922,8638,694,,,,South Africa,
Sat Jun 19 07:23:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",An extreme wake-up call. Must watch. An informative piece of information from a science-based presentation on the… https://t.co/uobqYH6RzM,,,,,en,,,FEgersdorfer,56094,2324,1915,False,,,"Durban, South Africa",
Sat Jun 19 07:23:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,863.0,897.0,softbeetIe,8261,609,448,False,,shawajason,22 • they/them • uk • 18+ pls ,
Sat Jun 19 07:23:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,581.0,295.0,IoannouMarilena,5390,106,186,,,globalhlthtwit,,
Sat Jun 19 07:23:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A study conducted by #Pune BJGMC on children aged below 18 years, who tested positive for #COVID19 infection, shows… https://t.co/GjSmcsP4nA",,,,,en,,,Thevarsteffy,5998,2248,409,False,Pune,,"Pune, India",
Sat Jun 19 07:24:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive","Sentiment(polarity=0.050841750841750855, subjectivity=0.39461279461279464)",0.050841750841750855,0.39461279461279464,en,623.0,33.0,PaulQuinnNews,6856,8229,5227,,COVID19,paulreiddublin,"Dublin City, Ireland",
Sat Jun 19 07:24:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,583.0,296.0,gilltose,6055,138,609,,,globalhlthtwit,"North West, England",
Sat Jun 19 07:24:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive","Sentiment(polarity=0.050841750841750855, subjectivity=0.39461279461279464)",0.050841750841750855,0.39461279461279464,en,624.0,34.0,ElaineOREILLY20,1503,33,108,,COVID19,paulreiddublin,"Laois, Ireland",
Sat Jun 19 07:24:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Rushe_C: Digital vibes really left with EVERYTHING,,,,,en,0.0,1.0,NkosiYummy,270350,3113,246,,,Rushe_C,Kwa MamRuby,
Sat Jun 19 07:24:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,868.0,898.0,okiraqiya,21592,176,1125,False,,shawajason,California,
Sat Jun 19 07:24:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MohamedFall: #COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19…,"#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines, #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX","Sentiment(polarity=0.19999999999999998, subjectivity=0.3)",0.19999999999999998,0.3,en,11.0,9.0,justkamu,11716,1569,3013,,COVID19,MohamedFall,"Nairobi, Kenya",
Sat Jun 19 07:24:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FurtherAfrica: #Tanzania applies for US$571M #IMF loan to tackle #Covid19 challenges - #africa #finance #coronavirus https://t.co/w2qjb…,,,,,en,0.0,1.0,afripolitik,5969,100,547,,Tanzania,FurtherAfrica,South Africa ,
Sat Jun 19 07:24:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mygovindia: With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccin…","With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccines to everyone!

You don't need to pre-register for #COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. #IndiaFightsCorona https://t.co/fwgB5nKZu0","Sentiment(polarity=0.19999999999999998, subjectivity=0.4000000000000001)",0.19999999999999998,0.4000000000000001,en,97.0,30.0,fobthanjavur,10891,126,93,,COVID19,mygovindia,,
Sat Jun 19 07:25:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @himantabiswa: ▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on ag…,"▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX","Sentiment(polarity=0.1375, subjectivity=0.5875)",0.1375,0.5875,en,25.0,5.0,AswiniDeka2,1458,180,321,,COVID19,himantabiswa,"Sorbhog, Barpeta, Assam.",
Sat Jun 19 07:25:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,869.0,899.0,_LifeIsARainbow,10922,303,390,False,,shawajason,ask Nadia (@VolatileMochi) ,
Sat Jun 19 07:25:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",...@DrTedros drum roll...,,,,,en,,,mdisele,38808,1102,993,,,DrTedros,enroute,"{'id': '8a927a7056322151', 'url': 'https://api.twitter.com/1.1/geo/id/8a927a7056322151.json', 'place_type': 'country', 'name': 'Botswana', 'full_name': 'Botswana', 'country_code': 'BW', 'country': 'Botswana', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[19.997675, -26.907035], [19.997675, -17.77823], [29.371142, -17.77823], [29.371142, -26.907035]]]}, 'attributes': {}}"
Sat Jun 19 07:25:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,871.0,900.0,pimpet,13636,318,483,False,,shawajason,YEG... Catch me if you can,
Sat Jun 19 07:25:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @zukibites: Mysteriously, injecting people with mRNA ‘vaccines’ creates waves of COVID19. Just don’t mention the PCR test or ‘vaccine’ d…",,,,,en,4.0,1.0,peterre76976220,44077,1040,4924,,,zukibites,,
Sat Jun 19 07:25:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,871.0,901.0,Mayooo0ooo,1047,6,18,False,,shawajason,,
Sat Jun 19 07:26:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/Z2rVRnr31A",,,,,en,,,PuneUpdater,5005,88,0,,,,,
Sat Jun 19 07:26:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,8.0,7.0,Abramjee,233765,433088,20922,,COVID19,eNCA,"Pretoria, South Africa",
Sat Jun 19 07:26:05 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,583.0,297.0,RobinPaulInman,268145,1911,253,,,globalhlthtwit,"Adisham, England",
Sat Jun 19 07:26:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @himantabiswa: ▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on ag…,"▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX","Sentiment(polarity=0.1375, subjectivity=0.5875)",0.1375,0.5875,en,25.0,6.0,Srinath98000357,175,997,50,,COVID19,himantabiswa,"Dubai, United Arab Emirates",
Sat Jun 19 07:26:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,,,,,en,872.0,902.0,leftistdd,1584,201,1885,False,,shawajason,"Maryland, USA",
Sat Jun 19 07:26:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,872.0,903.0,__analama,2370,180,234,False,,shawajason, ⚢,
Sat Jun 19 07:26:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Livingstone_S: How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go onlin…","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA","Sentiment(polarity=0.225, subjectivity=0.425)",0.225,0.425,en,16.0,12.0,OEIAC_UdG,1587,586,713,,COVID19,Livingstone_S,Universitat de Girona,
Sat Jun 19 07:26:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,,,,,en,181.0,49.0,SiyaMkosana,7943,1061,579,,,Givenkazeni,South Africa,
Sat Jun 19 07:27:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,,,,,en,181.0,50.0,siwamenze,100758,1002,360,,,Givenkazeni,South Africa,
Sat Jun 19 07:27:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,214.0,177.0,p00tle,17299,974,1306,,,MoetiTshidi,,
Sat Jun 19 07:27:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[412115] 
Symbiosis University Hospital
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,… https://t.co/BFAZAUsbxI",,,,,en,,,PuneUpdater,5006,88,0,,,,,
Sat Jun 19 07:27:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/ICKYvgK3nc",,,,,en,,,PuneUpdater,5006,88,0,,,,,
Sat Jun 19 07:28:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","200-minute interview with the inventor of mRNA vaccines, Dr Robert Malone, about #Covid19 vax issues (lipid Nanopar… https://t.co/NCMKN5obTs",,,,,en,,,alephh,17917,317,55,False,Covid19,,Left of Electromagnetic Field,
Sat Jun 19 07:28:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,876.0,904.0,wawaahalim,37421,385,226,False,,shawajason,,
Sat Jun 19 07:28:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,172.0,48.0,shadowx025,190,40,148,,COVID19,KalainH,Trinidad and Tobago,
Sat Jun 19 07:28:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WHOAFRO: ""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Afri…","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22","Sentiment(polarity=0.125, subjectivity=0.325)",0.125,0.325,en,141.0,120.0,IoannouMarilena,5393,106,186,,COVID19,WHOAFRO,,
