created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,score,scoremap
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/0Da50JURkb",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 65,
Dose2… https://t.co/x19D9KAl7m",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/xS6jKgCiEz",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,401,4… https://t.co/yaTJglj65H",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-03-22 19:33:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How??? With the data coming out it's showing that we're heading straight to another lockdown situation. The vaccine… https://t.co/BrbyG6EFeP,0.2,0.4,en,674.0,0.0,LizzyBi57048873,5.0,47.0,[],[],,Where I live is where it is.,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/62rIkK3T5b",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,13,… https://t.co/sM2ZnelqZq",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/oBTEfZMDrP",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/U5SAKzWVPN",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/fi8OPLzX2T",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 16,
Dose2… https://t.co/QTO10niNSh",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,356,4… https://t.co/zufhjgcqli",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-01-18 15:23:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HighWireTalk: DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s…,-0.3909091,0.68863636,en,30089.0,0.0,ReelyFishy,207.0,718.0,[],"[{'screen_name': 'HighWireTalk', 'name': 'The HighWire', 'id': 851985789072408576, 'id_str': '851985789072408576', 'indices': [3, 16]}]",,Mitten State ,negative,0
2021-04-18 21:21:56+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">dailynfts</a>","RT @APP___Token: @wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
stand wit…",0.1875,0.425,en,2766.0,0.0,dailynfts,215.0,110.0,[],"[{'screen_name': 'APP___Token', 'name': 'APP', 'id': 1044093565, 'id_str': '1044093565', 'indices': [3, 15]}, {'screen_name': 'wolfofwallst', 'name': 'Jordan Belfort', 'id': 17454086, 'id_str': '17454086', 'indices': [17, 30]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 20,
Dat… https://t.co/E8V8qCntAf",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/EkBmOdLHPB",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/l0XHz6MqGB",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/CdyamW1iR7",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/8OpOOUimGC",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/XSppJLaRuu",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/nDSTrCY7zm",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,287,4… https://t.co/oo9DAMMIaH",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/vPcynkhOqF",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/br94zRDxF0",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,215,4… https://t.co/wlSE9sOSCu",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/rCAXEwh5di",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/WWzGVuORgb",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/2lBg3Ad1oM",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/HorFN1xGRh",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-01-16 20:34:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",-0.0625,0.25,en,12831.0,0.0,JoelleLynn83,212.0,1872.0,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",,Fayetteville,negative,0
2021-01-16 20:34:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.64444447,0.9111111,en,12832.0,0.0,JoelleLynn83,212.0,1872.0,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",,Fayetteville,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,146,4… https://t.co/ITRAgDiCQF",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 17,
Dat… https://t.co/0WVCGKo4Mh",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,83,44… https://t.co/rBc89EbBLJ",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/kVCLK7kXM8",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-06-18 16:34:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AdvMamtaSharma: Really glad to see Judiciary playing a pivotal role in the unprecedented situation of pandemic. @court_india 
#SaveLive…",0.53333336,0.9,en,428.0,0.0,BhoiNikhil2,2.0,3.0,[],"[{'screen_name': 'AdvMamtaSharma', 'name': 'Mamta Sharma', 'id': 1242075380111929346, 'id_str': '1242075380111929346', 'indices': [3, 18]}, {'screen_name': 'court_india', 'name': 'Supreme Court Of India', 'id': 1248298146674782209, 'id_str': '1248298146674782209', 'indices': [116, 128]}]",,,positive,1
2021-01-20 04:41:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A good thread and explanation on why inactivated vaccines [IVVs] are better than mRNA vaccines for fast mutating vi… https://t.co/XCjbdXHnKF,0.46666667,0.56666666,en,80506.0,0.0,justcurious1313,772.0,1169.0,[],[],,,positive,1
2021-03-12 11:30:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",-0.0625,0.25,en,50775.0,0.0,MSN100MS46,87.0,674.0,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411001] 
Naidu Hospital Covaxin - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/vdK9lniNlD",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,15,44… https://t.co/e4hlYwTg29",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,14,… https://t.co/fZzUq3l8EK",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/rXLp8Vs2Tt",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/m0JffcjOdA",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/Wz5y8aaCfQ",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/Ocyhoj05rS",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-03-12 11:30:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @usedgov: #WeCanDoThis! Help defeat #COVID19 by getting the vaccine today! Kids age 12 &amp; older are eligible to receive a COVID-19 vaccin…,0.16666667,0.33333334,en,50810.0,0.0,MSN100MS46,87.0,674.0,"[{'text': 'WeCanDoThis', 'indices': [13, 25]}, {'text': 'COVID19', 'indices': [39, 47]}]","[{'screen_name': 'usedgov', 'name': 'U.S. Department of Education', 'id': 20437286, 'id_str': '20437286', 'indices': [3, 11]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/opWR9DNzIv",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/luxhK6PYc2",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/EmZxZaovUZ",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Cloudnine Kalyani Nagar PMC
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/GtCUOvnCKI",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 16,
Dat… https://t.co/Zv4rKZKN2q",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,1,438… https://t.co/frVDnDDM1N",-0.375,0.5,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/h1RB4xBR7F",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/zPhtUYoC5h",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/kc5vbQN1ik",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-04-27 09:48:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @lizAOBB: Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in…,0.26666668,0.5,en,12251.0,0.0,Excludedfromth1,122.0,269.0,[],"[{'screen_name': 'lizAOBB', 'name': 'DrLizOBrien', 'id': 1296454837052342274, 'id_str': '1296454837052342274', 'indices': [3, 11]}]",,,positive,1
2021-03-03 22:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The toxic puss is causing people to get sick. WTFU you nimrods 🤬,-0.71428573,0.85714287,en,8561.0,0.0,BellBelli1,99.0,255.0,[],[],,"Banff, Alberta",negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/krN7DYSUK9",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-06-15 20:51:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.64444447,0.9111111,en,419.0,0.0,CrMiddagh,7.0,200.0,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",,,positive,1
2021-04-20 20:23:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SamarDJarrah: When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15,0.4,en,6341.0,0.0,arin42390202,19.0,173.0,[],"[{'screen_name': 'SamarDJarrah', 'name': 'Samar D Jarrah', 'id': 123910041, 'id_str': '123910041', 'indices': [3, 16]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/83SQbOqnuH",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/g8lV8PYXRa",-0.75,1.0,en,0.0,0.0,PuneUpdater,89.0,0.0,[],[],,,negative,0
